2025-02-04 20:06:24,859 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:06:30,817 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:06:30,819 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:06:30,819 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:06:34,562 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:06:34,568 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:06:34,568 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:06:34,583 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:06:34,585 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:06:34,585 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:06:36,014 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:06:36,018 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:06:36,018 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:07:00,016 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:07:00,020 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:07:00,020 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:07:02,465 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:07:02,469 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:07:02,469 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:07:02,480 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:07:02,483 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:07:02,492 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:07:02,691 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:07:02,693 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:07:02,696 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:09:49,939 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:09:49,944 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:09:49,944 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:09:50,154 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:09:50,159 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:09:50,159 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:10:24,615 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:10:24,619 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:10:24,619 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:10:24,836 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:10:24,839 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:10:24,839 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:10:28,412 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:10:28,415 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:10:28,415 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:10:30,023 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:10:30,026 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:10:30,027 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:10:32,152 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:10:32,156 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:10:32,157 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:10:35,466 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:10:35,471 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:10:35,471 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:10:35,476 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:10:35,478 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:10:35,479 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:10:41,816 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
